,"Cote, Adam Roland","Dion, Donna J.","Dion, Mark N.","Eves, Mark W.","Mills, Janet T.","Russell, Diane Marie","Sweet, Elizabeth A.",Write-in,sample_size,seed,time_delta
14186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,402,0.002563953399658203
14187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,402,0.002798080444335937
14188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,402,0.002835988998413086
14189,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,402,0.003002166748046875
14190,0.043,0.0,0.0,0.146,0.8109999999999999,0.0,0.0,0.0,100,403,0.00020599365234375
14191,0.001,0.0,0.0,0.019,0.98,0.0,0.0,0.0,200,403,0.00026702880859375
14192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300,403,0.0003609657287597656
14193,0.003,0.0,0.0,0.0,0.997,0.0,0.0,0.0,400,403,0.00045800209045410156
14194,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,500,403,0.0005857944488525392
14195,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,600,403,0.0006949901580810548
14196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,700,403,0.0007650852203369142
14197,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,800,403,0.0009129047393798828
14198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,403,0.0009326934814453123
14199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,403,0.0011091232299804688
14200,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1100,403,0.0011730194091796875
14201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,403,0.001280069351196289
14202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1300,403,0.0013051033020019533
14203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400,403,0.001386880874633789
14204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,403,0.0015540122985839846
14205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,403,0.0016281604766845705
14206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,403,0.001743793487548828
14207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,403,0.0017631053924560547
14208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,403,0.0018169879913330078
14209,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,403,0.001959800720214844
14210,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,403,0.0022628307342529297
14211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,403,0.002251863479614258
14212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,403,0.002346992492675781
14213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,403,0.002408027648925781
14214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,403,0.002385139465332031
14215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,403,0.0025131702423095703
14216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,403,0.0025839805603027344
14217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,403,0.002886295318603516
14218,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,403,0.0027298927307128906
14219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,403,0.0028569698333740234
14220,0.758,0.0,0.0,0.0,0.242,0.0,0.0,0.0,100,404,0.00020503997802734372
14221,0.055999999999999994,0.0,0.0,0.0,0.9440000000000001,0.0,0.0,0.0,200,404,0.0002422332763671875
14222,0.023,0.0,0.0,0.0,0.977,0.0,0.0,0.0,300,404,0.0003662109375
14223,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,400,404,0.0004417896270751953
14224,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,500,404,0.000537872314453125
14225,0.004,0.0,0.0,0.0,0.996,0.0,0.0,0.0,600,404,0.0007219314575195312
14226,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,700,404,0.0007500648498535156
14227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800,404,0.0008540153503417969
14228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,404,0.0009059906005859377
14229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,404,0.0010540485382080078
14230,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,1100,404,0.0011322498321533205
14231,0.004,0.0,0.0,0.0,0.996,0.0,0.0,0.0,1200,404,0.001252889633178711
14232,0.006,0.0,0.0,0.0,0.9940000000000001,0.0,0.0,0.0,1300,404,0.001263141632080078
14233,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,1400,404,0.001376628875732422
14234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,404,0.0014531612396240234
14235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,404,0.0016651153564453125
14236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,404,0.0017483234405517578
14237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,404,0.0018138885498046875
14238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,404,0.0018529891967773442
14239,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,404,0.002086162567138672
14240,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,404,0.002113819122314453
14241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,404,0.0022923946380615234
14242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,404,0.002176046371459961
14243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,404,0.002248048782348633
14244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,404,0.002454996109008789
14245,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,404,0.0025119781494140625
14246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,404,0.00252985954284668
14247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,404,0.002582073211669922
14248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,404,0.002952098846435547
14249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,404,0.003170013427734375
14250,0.003,0.0,0.0,0.005,0.991,0.0,0.001,,100,405,0.00021314620971679688
14251,0.025,0.0,0.0,0.0,0.975,0.0,0.0,0.0,200,405,0.0002460479736328125
14252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300,405,0.0003662109375
14253,0.013000000000000001,0.0,0.0,0.0,0.987,0.0,0.0,0.0,400,405,0.0004620552062988281
14254,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,500,405,0.0005462169647216797
14255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,600,405,0.0006630420684814452
14256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,700,405,0.0007579326629638673
14257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800,405,0.0008192062377929688
14258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,405,0.0009047985076904297
14259,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,405,0.0009970664978027344
14260,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100,405,0.001138925552368164
14261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,405,0.0012049674987792967
14262,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1300,405,0.0013010501861572266
14263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400,405,0.0013661384582519533
14264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,405,0.0014789104461669922
14265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,405,0.0016078948974609375
14266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,405,0.0016961097717285154
14267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,405,0.0018420219421386719
14268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,405,0.0018067359924316406
14269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,405,0.001873016357421875
14270,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,405,0.0019998550415039067
14271,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,405,0.0020389556884765625
14272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,405,0.002262115478515625
14273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,405,0.002438068389892578
14274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,405,0.002321958541870117
14275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,405,0.002617120742797852
14276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,405,0.002710103988647461
14277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,405,0.002671003341674805
14278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,405,0.002916812896728516
14279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,405,0.003090858459472656
14280,0.021,0.0,0.0,0.001,0.978,0.0,0.0,,100,406,0.00018715858459472656
14281,0.146,0.0,0.0,0.0,0.8540000000000001,0.0,0.0,0.0,200,406,0.0002460479736328125
14282,0.07200000000000001,0.0,0.0,0.0,0.9279999999999999,0.0,0.0,0.0,300,406,0.0003631114959716797
14283,0.033,0.0,0.0,0.0,0.9670000000000001,0.0,0.0,0.0,400,406,0.00045108795166015625
14284,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,500,406,0.0005869865417480469
14285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,600,406,0.0006709098815917969
14286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,700,406,0.0007600784301757812
14287,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,800,406,0.0008821487426757812
14288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,406,0.0009257793426513672
14289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,406,0.0010590553283691406
14290,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100,406,0.0011281967163085938
14291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,406,0.001172780990600586
14292,0.003,0.0,0.0,0.0,0.997,0.0,0.0,0.0,1300,406,0.0013320446014404295
14293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400,406,0.0013551712036132812
14294,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1500,406,0.001466989517211914
14295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,406,0.0016078948974609375
14296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,406,0.0016148090362548828
14297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,406,0.001758098602294922
14298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,406,0.0019497871398925781
14299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,406,0.0018761157989501953
14300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,406,0.0019948482513427734
14301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,406,0.0023038387298583984
14302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,406,0.002381086349487305
14303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,406,0.002271890640258789
14304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,406,0.002313852310180664
14305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,406,0.002506256103515625
14306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,406,0.002429962158203125
14307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,406,0.002656221389770508
14308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,406,0.002758026123046875
14309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,406,0.002971887588500977
14310,0.745,0.0,0.0,0.012,0.243,0.0,0.0,,100,407,0.00018310546875
14311,0.171,0.0,0.0,0.0,0.8290000000000001,0.0,0.0,0.0,200,407,0.0002429485321044922
14312,0.174,0.0,0.0,0.0,0.826,0.0,0.0,0.0,300,407,0.0003509521484375
14313,0.069,0.0,0.0,0.0,0.9309999999999999,0.0,0.0,0.0,400,407,0.0004432201385498047
14314,0.142,0.0,0.0,0.0,0.858,0.0,0.0,0.0,500,407,0.0005240440368652344
14315,0.10400000000000001,0.0,0.0,0.0,0.8959999999999999,0.0,0.0,0.0,600,407,0.0006339550018310548
14316,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,700,407,0.0007207393646240233
14317,0.107,0.0,0.0,0.0,0.893,0.0,0.0,0.0,800,407,0.00080108642578125
14318,0.02,0.0,0.0,0.0,0.98,0.0,0.0,0.0,900,407,0.0009410381317138672
14319,0.013999999999999999,0.0,0.0,0.0,0.986,0.0,0.0,0.0,1000,407,0.0010149478912353516
14320,0.005,0.0,0.0,0.0,0.995,0.0,0.0,0.0,1100,407,0.0011281967163085938
14321,0.009000000000000001,0.0,0.0,0.0,0.991,0.0,0.0,0.0,1200,407,0.0012001991271972654
14322,0.004,0.0,0.0,0.0,0.996,0.0,0.0,0.0,1300,407,0.0012938976287841795
14323,0.006999999999999999,0.0,0.0,0.0,0.993,0.0,0.0,0.0,1400,407,0.0013527870178222654
14324,0.006999999999999999,0.0,0.0,0.0,0.993,0.0,0.0,0.0,1500,407,0.001468181610107422
14325,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1600,407,0.002864837646484375
14326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,407,0.0015859603881835938
14327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,407,0.0017070770263671875
14328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,407,0.0019142627716064453
14329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,407,0.00208735466003418
14330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,407,0.002104043960571289
14331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,407,0.002081632614135742
14332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,407,0.002099037170410156
14333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,407,0.0022270679473876953
14334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,407,0.00261688232421875
14335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,407,0.0023941993713378906
14336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,407,0.0024819374084472656
14337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,407,0.0027420520782470703
14338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,407,0.002907037734985352
14339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,407,0.003012180328369141
14340,0.073,0.0,0.0,0.0,0.853,0.0,0.07400000000000001,0.0,100,408,0.00019097328186035162
14341,0.003,0.0,0.0,0.002,0.991,0.0,0.004,0.0,200,408,0.00023603439331054688
14342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300,408,0.0003409385681152344
14343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400,408,0.00043082237243652333
14344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500,408,0.0005710124969482423
14345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,600,408,0.0006499290466308594
14346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,700,408,0.0007269382476806642
14347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800,408,0.0008549690246582031
14348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,408,0.0009241104125976562
14349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,408,0.0010280609130859377
14350,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100,408,0.0011839866638183596
14351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,408,0.0012578964233398438
14352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1300,408,0.001318216323852539
14353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400,408,0.0014002323150634766
14354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,408,0.0014548301696777346
14355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,408,0.0015840530395507812
14356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,408,0.0017008781433105467
14357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,408,0.0017540454864501953
14358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,408,0.0019028186798095703
14359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,408,0.0020339488983154297
14360,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,408,0.002086162567138672
14361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,408,0.00219416618347168
14362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,408,0.002396106719970703
14363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,408,0.0023419857025146484
14364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,408,0.002535104751586914
14365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,408,0.002595663070678711
14366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,408,0.002716064453125
14367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,408,0.0027201175689697266
14368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,408,0.002874851226806641
14369,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,408,0.0027861595153808594
14370,0.023,0.0,0.0,0.012,0.9620000000000001,0.0,0.003,0.0,100,409,0.0001931190490722656
14371,0.004,0.0,0.0,0.0,0.996,0.0,0.0,0.0,200,409,0.00023603439331054688
14372,0.001,0.0,0.0,0.001,0.998,0.0,0.0,0.0,300,409,0.0003490447998046875
14373,0.005,0.0,0.0,0.0,0.995,0.0,0.0,0.0,400,409,0.00045490264892578125
14374,0.018000000000000002,0.0,0.0,0.0,0.982,0.0,0.0,0.0,500,409,0.0005471706390380858
14375,0.03,0.0,0.0,0.0,0.97,0.0,0.0,0.0,600,409,0.0006499290466308594
14376,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,700,409,0.0007369518280029298
14377,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,800,409,0.0008289813995361327
14378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,409,0.0009217262268066406
14379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,409,0.0011708736419677734
14380,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100,409,0.0011098384857177734
14381,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,409,0.0012211799621582033
14382,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1300,409,0.0012981891632080078
14383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400,409,0.0014200210571289062
14384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,409,0.0015339851379394533
14385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,409,0.0015769004821777346
14386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,409,0.0017359256744384766
14387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,409,0.0018248558044433594
14388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,409,0.0017910003662109375
14389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,409,0.0018718242645263672
14390,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,409,0.0020859241485595703
14391,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,409,0.0022001266479492188
14392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,409,0.002147197723388672
14393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,409,0.0023992061614990234
14394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,409,0.0022923946380615234
14395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,409,0.0026199817657470703
14396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,409,0.002568960189819336
14397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,409,0.0025522708892822266
14398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,409,0.0030059814453125
14399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,409,0.00271296501159668
14400,0.13699999999999998,0.0,0.0,0.21600000000000003,0.6459999999999999,0.0,0.001,0.0,100,410,0.0001931190490722656
14401,0.053,0.0,0.0,0.07200000000000001,0.875,0.0,0.0,0.0,200,410,0.0002429485321044922
14402,0.049,0.0,0.0,0.0,0.951,0.0,0.0,0.0,300,410,0.00035500526428222656
14403,0.033,0.0,0.0,0.0,0.9670000000000001,0.0,0.0,0.0,400,410,0.00045800209045410156
14404,0.017,0.0,0.0,0.0,0.983,0.0,0.0,0.0,500,410,0.0005719661712646483
14405,0.021,0.0,0.0,0.0,0.9790000000000001,0.0,0.0,0.0,600,410,0.0006780624389648438
14406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,700,410,0.0007710456848144531
14407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800,410,0.0008730888366699219
14408,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,410,0.0009851455688476562
14409,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,410,0.0010607242584228516
14410,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,1100,410,0.001210927963256836
14411,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,410,0.0012562274932861328
14412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1300,410,0.0014221668243408205
14413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400,410,0.0013849735260009766
14414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,410,0.0015082359313964846
14415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,410,0.0015780925750732422
14416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,410,0.0016779899597167967
14417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,410,0.0019099712371826168
14418,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,410,0.0018160343170166016
14419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,410,0.0019381046295166016
14420,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,410,0.002012968063354492
14421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,410,0.002382755279541016
14422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,410,0.0021719932556152344
14423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,410,0.0022361278533935547
14424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,410,0.002266168594360352
14425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,410,0.002763986587524414
14426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,410,0.002743005752563477
14427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,410,0.002930164337158203
14428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,410,0.002881050109863281
14429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,410,0.0031282901763916016
14430,0.11199999999999999,0.0,0.0,0.009000000000000001,0.77,0.0,0.109,0.0,100,411,0.0002040863037109375
14431,0.004,0.0,0.0,0.037000000000000005,0.9570000000000001,0.0,0.002,0.0,200,411,0.00024199485778808594
14432,0.02,0.0,0.0,0.002,0.977,0.0,0.001,0.0,300,411,0.0003399848937988281
14433,0.018000000000000002,0.0,0.0,0.001,0.9790000000000001,0.0,0.002,0.0,400,411,0.0004611015319824219
14434,0.066,0.0,0.0,0.0,0.9209999999999999,0.0,0.013000000000000001,0.0,500,411,0.0005340576171875
14435,0.006,0.0,0.0,0.0,0.993,0.0,0.001,0.0,600,411,0.0011649131774902346
14436,0.098,0.0,0.0,0.0,0.899,0.0,0.003,0.0,700,411,0.0007388591766357423
14437,0.07400000000000001,0.0,0.0,0.0,0.925,0.0,0.001,0.0,800,411,0.0015940666198730467
14438,0.115,0.0,0.0,0.0,0.885,0.0,0.0,0.0,900,411,0.0009331703186035156
14439,0.086,0.0,0.0,0.0,0.914,0.0,0.0,0.0,1000,411,0.0011012554168701172
14440,0.057999999999999996,0.0,0.0,0.0,0.9420000000000001,0.0,0.0,0.0,1100,411,0.0011391639709472654
14441,0.035,0.0,0.0,0.0,0.965,0.0,0.0,0.0,1200,411,0.0012049674987792967
14442,0.012,0.0,0.0,0.0,0.988,0.0,0.0,0.0,1300,411,0.0012569427490234375
14443,0.018000000000000002,0.0,0.0,0.0,0.982,0.0,0.0,0.0,1400,411,0.0014243125915527346
14444,0.03,0.0,0.0,0.0,0.97,0.0,0.0,0.0,1500,411,0.0014688968658447266
14445,0.02,0.0,0.0,0.0,0.98,0.0,0.0,0.0,1600,411,0.001622915267944336
14446,0.006,0.0,0.0,0.0,0.9940000000000001,0.0,0.0,0.0,1700,411,0.0017859935760498047
14447,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1800,411,0.001756906509399414
14448,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1900,411,0.0019600391387939453
14449,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,2000,411,0.001917123794555664
14450,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,2100,411,0.00205683708190918
14451,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,2200,411,0.002094745635986328
14452,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,2300,411,0.0021109580993652344
14453,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,2400,411,0.002321958541870117
14454,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,2500,411,0.002291202545166016
14455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,411,0.0027205944061279297
14456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,411,0.00257110595703125
14457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,411,0.002588987350463867
14458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,411,0.0031571388244628906
14459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,411,0.0031778812408447266
14460,0.285,0.0,0.0,0.068,0.637,0.0,0.01,0.0,100,412,0.0001900196075439453
14461,0.139,0.0,0.0,0.002,0.855,0.0,0.004,0.0,200,412,0.00025391578674316406
